time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,ref_yaw,err_pos,err_vel,err_yaw,cost_min,cost_mean,cost_std,ESS,du,sat_vx,sat_vy,sat_vz,sat_yaw
1.1594834327697754,0.014076327557004907,0.18885283475081774,1.268643608277015,0.043251377013677754,0.38308204499277904,0.6225690095526308,-0.043693600596858916,-0.14611913469570978,1.3416973298813026,0.6361024747972315,-0.04421704794617988,-0.0029123311781827942,0.6276894690912059,2.1059252312642873,-0.022798328598867323,0.964367308742037,0.6454846134505228,1.5944326348850828,0.9454664046686276,0.585474377206683,-1.6381262354819417,290.80586769134254,339.81918236547114,20.616530507894144,7.024639601209138,0.6423547242983951,0,0,0,0
1.2597167491912842,0.020600902377448965,0.23706964080147677,1.32517820561104,0.039993285114560614,0.47033513081708583,0.6406201835363062,-0.03359552493130555,-0.39492057330472136,1.4237389717236715,0.14268833190164726,-0.08407865044635802,-0.0052348679983192665,0.7265859978455448,2.1609260056997033,-0.023270429376848433,1.012175869189197,0.4525748443166125,1.59378277749133,0.9689004779633692,0.5770222984713286,-1.6273783024226356,299.072074854277,334.84286800451287,18.2280753239528,13.943023895277342,0.5600709335551806,0,0,0,0
1.3597774505615234,0.029226142003707416,0.29377670188485244,1.3823730539311199,0.09130349214902729,0.557478123431203,0.6568326306534136,-0.017597504280003274,-0.32842564855996476,1.3680357420938591,0.3443459198124908,0.05921848698846189,-0.007481183564239255,0.8298345312028703,2.196169028521306,-0.021187154963237635,1.0512852730052802,0.25151806877903293,1.5909471723376845,0.9751765544672858,0.6486752197561059,-1.6085446766176876,289.77722072435364,338.1563391788269,24.945525080709675,10.129168728025284,0.2621531559356776,0,0,0,0
1.4599695205688477,0.03834713436455538,0.3580197952445139,1.4396828499276426,0.10754976345357023,0.6335289471741965,0.6447011602872441,-0.008293065959967018,-0.4111880881890953,1.488605436714067,0.18191825894674152,0.021265936591723704,-0.009370618358261177,0.936530776225222,2.211189252175431,-0.016055648135800852,1.0810316137477187,0.04923227412815776,1.585647388997775,0.9654916197199762,0.7550629965427612,-1.5939404549577418,283.80891845714115,326.3093474683758,15.931674186288717,6.8685108904430425,0.22183285097142735,0,0,0,0
1.5617635250091553,0.04374797890398973,0.4387829056276526,1.497768177804741,0.05273633948550135,0.7215626819277591,0.5938509430344976,-0.0039038231125959662,0.02633706872961589,1.5534175118167173,0.08705762952510492,0.20139546495732707,-0.010576360619885069,1.0457116122036205,2.2061880335834956,-0.007448175244294474,1.1009066670084255,-0.14789982778428915,1.577561715570909,0.9344368789769987,0.8352953015792715,-1.581465538683505,279.2951018423487,318.3561934282019,17.263731946657707,10.989945767841665,0.4869025097689867,0,0,0,0
1.6600720882415771,0.042445369593504235,0.5190079184592117,1.5448572034426047,0.003466939446487205,0.8062703534616901,0.5604107490660573,-0.0005559753955395416,0.11499264861188863,1.3569857433650465,-0.2739770868800249,0.18508200222371185,-0.010732628615399227,1.1563718427328347,2.1819720539147807,0.004985138368976768,1.1105801328441678,-0.3341752099672872,1.5663075873153993,0.9027602140940649,0.9449289840275772,-1.5668635627109389,274.2262658779659,316.3409441622602,23.936127739276415,12.819442124725564,0.4207819471144246,0,0,0,0
1.759941577911377,0.03315499966204542,0.606690389329306,1.5869942375639798,-0.11310030445528632,0.8870978410194397,0.5229593252936826,0.001157699407546001,0.13625441763965865,1.2394753596931256,-0.551926769044797,0.13938486954638982,-0.009442927601264185,1.2674827415303815,2.139879790690467,0.021507549914172867,1.1099132682308817,-0.5046750742436629,1.5514210664517476,0.8626375548227321,1.0600936034963362,-1.5502633670442016,272.4863743560049,310.9930346881848,19.20610542668722,11.47292741797975,0.3059493533958503,0,0,0,0
1.860020399093628,0.02192300082815569,0.702454073159049,1.622817382834516,-0.10864260518583453,0.9826267716046745,0.44803137723841535,0.00911778263487062,0.5685107114211216,0.8622960638452886,-0.6117442105106652,0.13365290528494397,-0.006288983784716772,1.3780115310021592,2.081699528765798,0.04229091766450276,1.0989639095419463,-0.6553295297343187,1.5323327707648622,0.817157646221181,1.1196966325836404,-1.5232149881299915,256.3447241628588,300.0260846845513,22.3105652637565,11.762729274866086,0.5768194747473196,0,0,0,0
1.9598305225372314,0.010943328449141101,0.8056618485865668,1.6482678222345262,-0.092843610173753,1.0729590974318048,0.3207399974053095,0.01957949601267201,-0.03224771860573206,1.2332912872378694,-0.5680521433593935,-0.06332600111022782,-0.0008399575850372665,1.4869409325571024,2.0095828967372613,0.06741489643237879,1.0779828850503972,-0.7829424058735457,1.5083396621915073,0.7712513333203467,1.115268073016104,-1.4887601661788352,236.08768305679155,276.1115079610562,19.650713655725234,13.228603206681516,0.734341768746018,0,0,0,0
2.060058355331421,0.0012025231794591603,0.9149615853983488,1.6614597160994273,-0.07515610149612623,1.151594801359519,0.16239223789425986,0.030185832676730244,0.22412783328240204,1.2699871886352625,-0.7216903908649275,-0.31739805187776504,0.007338460971899729,1.5932879292795559,1.925957911296257,0.09687010608189298,1.0474018267156182,-0.8851762370864863,1.4785725842367285,0.7280958548146106,1.0667000055462204,-1.4483867515599984,221.39923808604007,258.54158527255765,20.5820484684769,14.964214077559742,0.3939953437073924,0,0,0,0
2.160047769546509,-0.001840174436028394,1.0270767437105914,1.6634916990895638,0.05304618684148023,1.1617985866468459,0.0066712370967083965,0.039987481909596896,0.37144691730490986,1.2956934538333342,-0.3420759068179695,-0.1255757807324219,0.018675468305499807,1.6961208868219781,1.8334454690760862,0.13056503107402095,1.0078129253078496,-0.9604997917328709,1.4419610721384635,0.6905977417870547,0.9824156727762561,-1.4019735902288666,185.84558485467815,241.21616375456892,22.20546504515085,5.230911869276913,0.45085104501737594,0,0,0,0
2.259908437728882,-0.00299192687157542,1.1364374901933096,1.6571318311500034,0.033365278867863515,1.1303869829201196,-0.08958195964676288,0.03815409624142188,0.10218946269379184,1.0615179988174113,-0.5070703295341886,0.07359563631764832,0.03358737277803817,1.794574402711747,1.7347823153265114,0.16833498829517132,0.9599443917939986,-1.0081143622191415,1.3972022485102091,0.6637106587022719,0.9439116875577207,-1.3590481522687872,185.20523250534382,223.72507051847316,20.53928295131399,13.260699709852567,0.44071547907098096,0,0,0,0
2.3596792221069336,0.0003095331452603483,1.2442357311473211,1.6434334171260747,0.07898474646798695,1.1217020767819843,-0.13353472158178828,0.02858780411152348,0.4843224656174245,1.037699386291027,-0.5473347554628442,-0.14879643335251685,0.05247073541447239,1.8878616747079124,1.6327516032938731,0.20995118213079358,0.9046360910125442,-1.0278781957968297,1.3427499457680736,0.6458244710392886,0.9295806039926335,-1.31416214165655,173.4736335132108,213.92182507610514,21.12824692253012,12.393779934379056,0.44460366043663974,0,0,0,0
2.460489273071289,0.010097317928356993,1.3665799720111906,1.6237455895626192,0.14229777422917364,1.1388304917589438,-0.1764079216452844,0.021527624008479847,0.4357805111514509,0.8929216894274278,-0.42985800237616717,0.17781219600119505,0.07569639447411673,1.9752845021932761,1.5301208558127473,0.25512936233329875,0.842816448561633,-1.0202337762855231,1.2768547223970368,0.6193464577097251,0.9013308793131675,-1.255327098388557,151.30384317535044,197.0591799194122,19.931471420924197,8.077149793955117,0.379197688727929,0,0,0,0
2.5605506896972656,0.020045750614448223,1.4756854631777003,1.6016087713802212,0.13784008954039945,1.1293770722688408,-0.23911656415333443,0.016576350852260648,0.48918095298145137,0.8535251328905185,-0.9037319176470222,0.1250466629806706,0.10360433608537353,2.056241041088077,1.4295870560263753,0.3035380786109296,0.7754806420458249,-0.9861380242483065,1.1977089336679678,0.6112432304754245,0.8430537164078191,-1.181132582815707,137.89175026418698,180.38825850745536,16.810265255811387,8.553866692771564,0.4813983640434133,0,0,0,0
2.662130355834961,0.03573285595918731,1.5825371419450538,1.5758145460614073,0.20536238664287812,1.0993338813090237,-0.2793128099226411,0.011716452016830995,0.7614970635034871,0.7578264627496564,-0.8114477076888534,0.09061050835424637,0.13649937012780258,2.1302314422360733,1.3337285717734928,0.3548065309856711,0.7036700792774698,-0.9269954234884434,1.1037761494393268,0.6072302330219502,0.7735477777305306,-1.0920596974224956,140.00018116546542,173.0537193517465,15.862651853591853,17.162099916467792,0.3049861040599022,0,0,0,0
2.956388235092163,0.0728283791429548,1.7630084890190236,1.5187923411441377,0.27762441785609493,1.0282214116233432,-0.4239474855373338,0.019212443701260136,0.6761658024328359,0.4927860635245599,-0.4586817707647607,-0.37114824116346623,0.2675577671226051,2.3070010278615825,1.0973806810614541,0.5216255986678885,0.47210246165602526,-0.6187224089333712,0.7356036557619602,0.7151469807759419,0.637763383657477,-0.7163912120606999,172.5569632746473,215.20516541769624,19.988176357517887,11.201886206015107,0.6443545501875507,0,0,0,0
3.024043560028076,0.09232038100770794,1.8368080067126304,1.4876917490040213,0.3434148607880555,0.9888759344980302,-0.4641825414501911,0.024661258035291393,0.7522011977729334,0.4245994857731292,-0.4702623101645922,0.02029228504627654,0.2675577671226051,2.3070010278615825,1.0973806810614541,0.5216255986678885,0.47210246165602526,-0.6187224089333712,0.7356036557619602,0.6357140460836364,0.5680637816043018,-0.7109423977266687,146.0407339985329,179.31717858249746,17.887317647733127,18.948111545028596,0.4047104955176332,0,0,0,0
3.088841199874878,0.11534505542859075,1.9073580930319392,1.4533772321971261,0.38931923485598674,0.9348923016193288,-0.5058822738387667,0.030352869414369443,0.9029846075932698,0.33300201169799837,-0.3295403160242241,0.25326738501969753,0.3226360988918711,2.3502579133171544,1.0423102889983116,0.5800901275190649,0.3930853626642514,-0.480211817492513,0.5955529360706795,0.6388316361136078,0.574984577981326,-0.5652000666563102,163.3261752202235,193.07476563290112,17.90170592016349,20.094460402916166,0.32435445237649985,0,0,0,0
3.164975166320801,0.14245470785889977,1.9745719159966184,1.4160084031549747,0.46057955761546526,0.8856820850705918,-0.5381479694326524,0.035659791647567496,0.8409138434378424,0.04020937895749697,-0.2631302871111634,0.0889212115668446,0.3835978586335935,2.385644741307429,1.0017866606335981,0.6392166136432949,0.3148658234708254,-0.328254514818762,0.45769464326298726,0.6314353006064868,0.6338751174977418,-0.42203485161542,170.71747597715245,212.90180408444365,20.915513178978298,11.729473584078093,0.3478509195313153,0,0,0,0
3.2597737312316895,0.2302441691584274,2.141500674145961,1.3148629250036914,0.5560333907090911,0.785720139310568,-0.5194199705727326,0.03414836049541797,0.8792914701538894,-0.040204585370628355,0.31599577234007403,0.07060185116071038,0.4504859927986695,2.4132897284082424,0.9770126977727835,0.6985403795275366,0.23840374482304008,-0.16569989457628398,0.3288929681628357,0.4863317046390672,0.6670692390598305,-0.29474460766741784,156.9877299648688,208.12582923525926,20.494073307174162,5.863448413476583,0.586226781708691,0,0,0,0
3.3619425296783447,0.28876548093357374,2.2255702323965583,1.2631938268548382,0.6130632878192099,0.7082508831316887,-0.48496177617163366,0.04010061376088574,0.5908145694861936,-0.4153713213997449,0.2861885703760462,0.009499052527779175,0.5232971541490933,2.4334141024678404,0.9689029191852215,0.7576010320110583,0.16459763981526357,0.00454126385905013,0.21393686355182828,0.4298968694983554,0.7456964762313267,-0.1738362497909427,187.04813698139532,223.93579352567974,20.17169016859135,16.32997082849835,0.4781119359849546,0,0,0,0
3.461430311203003,0.34593555510587115,2.291822314303995,1.2234550456053446,0.6576696358289813,0.6010713411903402,-0.40358803405461235,0.04589502823434307,0.6461726145968448,-0.3101761898440111,0.574579169906912,0.26995476204204255,0.6019823643872905,2.446325441808881,0.9780795195656543,0.8159470787956868,0.09427440772735926,0.17954025833305007,0.11502980335044286,0.38683372879215333,0.7886275965894872,-0.06913477511609978,202.82463971315858,256.0139134268083,23.140289911542386,6.430621927286251,0.40637032787575866,0,0,0,0
3.5598673820495605,0.40855698605100055,2.348312865351584,1.1942920260301901,0.6957711057410548,0.5013491893810744,-0.30503857988710736,0.04773094328959165,1.3108824659490825,-0.27151488038807375,0.47368163142738,-0.010003431406415113,0.6864481182249312,2.4524100561620132,1.0048726284730016,0.8731401407251024,0.028180394817734353,0.3563910005253578,0.03226356779671749,0.35205030130147613,0.8323686518390192,0.015467375492874247,222.34682508475385,267.55650317386517,23.703961185436683,10.962430223087777,0.729308430421392,0,0,0,0
3.6594998836517334,0.471280120722307,2.3949748122707497,1.175590983827392,0.6724334985493836,0.4056479302003769,-0.19170028387755794,0.05379301371220823,1.1292322222778193,0.021557310125697445,0.4803994434407763,-0.1544880325486804,0.7765578884681213,2.452124538026503,1.0493244766142973,0.9287587598331705,-0.03302625792897825,0.532247626240347,-0.03554458868242133,0.3352668153540097,0.8844423437778364,0.08933760239462973,261.9376168079922,315.5036254236114,26.316617480666366,7.775404949746618,0.37391048239365576,0,0,0,0
3.7606256008148193,0.5317547544362612,2.4318371272921175,1.1689391260650706,0.6444054402039164,0.31126117920168506,-0.046504415586929186,0.06575272519805689,1.4832877557347885,-0.2036293367916269,0.3372134848483047,-0.5618883429825879,0.8721339916958829,2.4459866131533357,1.111197176841659,0.9824018031613211,-0.088781980099609,0.7043591793767958,-0.09012754079576074,0.34553200402813294,0.9154628386330289,0.15588026599381744,275.4877589272525,341.4793914334764,25.828072453213473,2.869574539436434,0.6021142569322337,0,0,0,0
3.859686851501465,0.596717198246005,2.458768582361103,1.1711448493381063,0.7043820623255218,0.2064731495297508,0.060479884651284885,0.06850982706536667,1.4774324085966375,-0.503383235771487,1.263524712861699,-0.13969050049536516,0.9729597741088223,2.434565418846307,1.1899838272301568,1.033691462344967,-0.1386228501955115,0.8701013695763026,-0.13330931698294343,0.3774906304850876,0.939692970506716,0.20181914404831014,297.27163281032466,351.85500217974027,22.39296450425423,5.054769660551396,1.0612210864792901,0,0,0,0
3.9596457481384277,0.6661197003813843,2.4763324557099176,1.180046928063672,0.7367888492244725,0.12570040287750617,0.1479351896888861,0.06075750583795231,1.6303479687435594,-0.569742075798323,1.2030384408293822,-0.4371524040261265,1.0787820771248915,2.4184713387765204,1.2849226436044665,1.0822758489689643,-0.1821883870209888,1.0270054035504694,-0.16677460882284137,0.4296941490671872,0.9934390846127709,0.22753211466079382,350.0980520439781,397.15450239073994,28.00451018051305,13.119754029888101,0.34630743183083074,0,0,0,0
4.060631036758423,0.7416104271967127,2.48863154421464,1.1974146581646274,0.7987907030174408,0.09320034308303335,0.2845797967377179,0.0427178440419494,1.4565357488398412,-0.4435743446987917,0.6967089584248706,-0.5898582939501035,1.1893139422991534,2.398345523005782,1.3950138288821787,1.1278311856921204,-0.21922405411709486,1.1727838900868544,-0.19198269733496598,0.49762981756429314,0.9973881664862537,0.23470054137691543,390.18216970312847,454.4943653271989,31.88762729963813,5.586646686757318,0.5708043602918224,0,0,0,0
4.159717321395874,0.8244570743672188,2.4946722995051593,1.231123725800643,0.8502013157652536,0.050340663091973284,0.4656962938481241,0.022902010998816415,1.482523815737294,-0.7644522524194912,0.7829208625095797,-0.08311977893701965,1.3042375151444392,2.3748492219143476,1.5190388866016342,1.170063593140734,-0.24958247724079627,1.3053538187336486,-0.21015717253950117,0.572225463514844,0.947254203311753,0.23305918353831778,389.98126454334766,473.3937760187187,30.27282779618087,1.297881571329142,0.6065100380767467,0,0,0,0
4.259415626525879,0.9265785107876015,2.4922837248286993,1.2831417481808944,0.9262315023918448,-0.0015864325267798424,0.5858726100355107,-0.011665136064002803,1.6401944382585008,-0.6653740564872862,1.2942088317104958,0.19582257873668477,1.423207107429823,2.348653062728477,1.6555820860021786,1.2087104725711884,-0.2732233748895149,1.4228566121631647,-0.22230919304643404,0.637166803384014,0.9241878688163913,0.21064405698243105,423.0183499959784,470.7413183098052,27.622606055671582,11.533372143308293,0.6114742353276769,0,0,0,0
4.361102342605591,1.024754031498928,2.482226938094136,1.334692433676392,0.9967038049576352,-0.03681051552123921,0.6448849524132549,-0.04409441259362371,1.7038904253832576,-0.12688689502665407,1.409964162172167,0.40753051550674885,1.5458523775338027,2.3204263973432786,1.8030537860246916,1.2435414843015804,-0.29021220187103225,1.52367525221403,-0.2292719881053085,0.7190864048228696,0.9473191888760405,0.1851775755116849,442.1401424973223,518.8196929445623,29.890029361100396,1.9860982711647135,0.5935024421646926,0,0,0,0
4.4596662521362305,1.1292446821943132,2.464841683382668,1.392355487348404,1.0582745767061603,-0.0825265047302697,0.7279810160417083,-0.06179942389298323,1.166100178815939,-0.1908071218821063,1.0768389486630212,-0.031254484079524816,1.671781588429092,2.2908268501362805,1.9597153256002735,1.2743591219123929,-0.30071750591876223,1.6064484796121654,-0.23173618812103,0.8040675611400828,0.9305938578287166,0.16993676422804693,481.47131076428747,538.0064287910388,31.914286670107117,7.19800075700131,0.7725340306042382,0,0,0,0
4.561088800430298,1.2402404660036839,2.4381588348858165,1.460020023540297,1.1302898728555308,-0.1756302414279958,0.8427039148338371,-0.06109072226097144,1.5038677949446757,0.04348991744894591,1.2608619661397955,-0.03498476923625589,1.8005849028759444,2.2604901944672195,2.12370518759498,1.300998882216212,-0.30500699735240244,1.6700820673705365,-0.23028179876859894,0.8865833467351929,0.8546546192149613,0.16919107650762744,473.1778043701902,529.4364481966676,30.118244826073038,9.149541158862878,0.4504003231939271,0,0,0,0
4.6595399379730225,1.3585568394064234,2.4034357784229656,1.5371035801959008,1.2302413156930554,-0.28151400755131073,0.9182599933514981,-0.05130475886998876,1.034457830783951,-0.24667548592004823,1.0730729690273353,-0.10676445370066633,1.931837675400881,2.2300206865594845,2.2930661437784545,1.3233290309964814,-0.3034423317839472,1.7137571678676373,-0.22540559892942735,0.964470377224117,0.8012252672046882,0.1741008400594386,473.60695269667167,521.0009002461334,26.72224350453071,12.426501253382128,0.5873318536432176,0,0,0,0
4.944358587265015,1.5731292428974442,2.340493800541768,1.6885400418235446,1.2996742524358216,-0.330516810989042,0.9682975423966335,-0.04358093920849537,1.3312105081336598,-0.07209969348081043,1.303859174818017,-0.28336901500324074,2.199938377608122,2.1708887877638934,2.6397612662304635,1.3546931667902946,-0.2846265661038776,1.7393630116418795,-0.20709187933242643,1.1517279928343886,0.7743868241226451,0.1635109401239312,520.3712229308259,563.7838889739592,20.49510783241381,9.03325044063745,0.45054445138758725,0,0,0,0
5.0088300704956055,1.6665249597546146,2.3175765863957793,1.7578848053508818,1.3072361946226225,-0.2882274179829487,0.9495625414274261,-0.04386811781754055,1.2340877862494595,-0.16820803179566063,1.3927610849376226,-0.1573020513446357,2.3358917495175135,2.143199305826733,2.812954606966258,1.3636197626404352,-0.268503530667042,1.7210671117127117,-0.19441782158957474,1.2615988354056349,0.7738135695659213,0.15054970377203425,556.89725982156,607.527913190079,20.89429420287485,5.858544005036939,0.206072959771174,0,0,0,0
5.076882839202881,1.7429266654278088,2.300499135405734,1.8168595404968766,1.3007794372168178,-0.25384167440621674,0.9517499796541093,-0.046004698903340344,1.5258702102206776,-0.3945145234635598,1.4189778564671596,0.40906642846926494,2.4725113786450876,2.117308718114262,2.9832938658160315,1.3680186665010368,-0.2487630243072836,1.6823556480179436,-0.17987639574824132,1.3879559135759734,0.7337108076667047,0.13387169684490097,618.7154433801338,661.2268305335527,21.338147665043184,11.076061348771468,0.6766181974686265,0,0,0,0
5.160158395767212,1.9184370058592013,2.264311402232966,1.9625923753657544,1.2290645443392276,-0.1908783910127846,0.9870966552922278,-0.05702063837499023,1.3376846587534978,-0.4121218004527863,1.2984626362756913,0.21165615890998712,2.6093450159029503,2.09354372043064,3.148764285185157,1.3679043270076852,-0.22611312627624214,1.6238094546976738,-0.16381761549588486,1.383300140654718,0.6526263561542931,0.10679697712089453,578.2311907527478,618.4377078058612,21.871085643148056,15.058603996799228,0.2986947451985835,0,0,0,0
5.259862422943115,2.083392380950899,2.232996711769199,2.118833060984254,1.134361021778774,-0.13594702805633374,1.122601786656406,-0.06842476697426278,1.4557862554445296,-0.025691746933415104,1.3888591901207794,0.24772041102127712,2.745943024642458,2.0721583066933125,3.307422480297629,1.363314067349262,-0.20129753130670158,1.546273374982416,-0.1465938922064117,1.3702507638046257,0.485991563821598,0.07816912523214903,514.0808396922649,551.8887402349005,18.4493796355397,14.85206161854306,0.41563005260853053,0,0,0,0
5.359713792800903,2.1932405415445952,2.2139678980456265,2.2294149409233976,1.134515723522135,-0.11816809602503595,1.1913508682539458,-0.059600812730989494,1.3332127980692265,-0.03032694348408145,1.3865569847017811,0.12235521778781619,2.881860518284232,2.0533309079590905,3.457422257632607,1.3543050213899952,-0.17508132363620232,1.4508441240229395,-0.12856455932819397,1.417040466902873,0.3447944325594017,0.06896374659720461,515.3971440149162,547.6171813650014,15.74966443434315,17.97614985879753,0.17540658289885472,0,0,0,0
5.459822177886963,2.3041914013392475,2.193203414108362,2.342693115480776,1.1296003124496878,-0.1528859922214607,1.232456415656499,-0.04576193512393942,1.8491806393694958,-0.18454216271426954,1.22009377715194,-0.2247015771546844,3.0166591713488407,2.037163018395615,3.5970390733278563,1.3409506655605554,-0.14823546407599864,1.3388552253987633,-0.11009803276586128,1.4509799138389001,0.23666707816401233,0.06433609764192205,507.82887148652287,536.2579044159528,13.818641325663892,20.093834220002805,0.6619392460655413,0,0,0,0
5.560030698776245,2.417553322517606,2.17026724934685,2.4592552065519264,1.1534724419016864,-0.21003894363875814,1.2644646704124074,-0.030899537020620534,1.4259034571167535,-0.3092121633936168,1.0207145544533502,0.1012463827710793,3.1499086634650477,2.0236794368936337,3.7246928389179965,1.323336946518194,-0.12151999012541914,1.2118590213055658,-0.09157164184920547,1.4694096547873599,0.19863763333683854,0.06067210482858476,500.86974930314807,527.0217683581859,17.040453013021036,24.45388914541866,0.5836954078188991,0,0,0,0
5.659798860549927,2.5314080377682644,2.1492871991665816,2.5785358332164585,1.1199524015207483,-0.21153670037284203,1.3012836270148629,-0.0240092671183703,1.4636251230056352,-0.1475270690500928,1.0539071369982311,0.08420405143545934,3.2811877159325085,2.0128302530155984,3.8389687817754936,1.3015580045759279,-0.0956659291315578,1.0716057564212207,-0.07336915416045363,1.4729159112977743,0.31489451397176693,0.04935988704208327,471.92154804537313,506.6091455430088,18.879430846871045,15.194792261893696,0.17016810042912994,0,0,0,0
