time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,cmd_vx,cmd_vy,cmd_vz,cmd_px,cmd_py,cmd_pz,err_pos,err_vel,integral_x,integral_y,integral_z,control_mode
9.65800952911377,4.218592304340748,1.9699075466130442,1.8885425265640394,-1.2235210692596716,-0.02763999699024075,0.1907542892252787,3.5238443410006592,2.0039616416016237,1.9928278911916057,-1.1340684335111662,-0.1447688497078546,0.33639525040041623,1.414210294867977,0.5587077821133692,-2.467662070661377,0.0,0.0,0.0,0.7033561339934397,0.20720094534851236,0.0,0.0,0.0,velocity
9.709580898284912,4.126933571754994,1.963945294688565,1.8975975580955964,-1.2693963680110527,-0.02118279642001289,0.24244915566823474,3.467327691055197,1.9960525034186798,2.010142892495202,-1.1261690370613697,-0.17184716618792395,0.35572367012510414,-0.9605018834521966,-0.7822259573528636,0.36999532682970276,0.0,0.0,0.0,0.6699083840356923,0.23673811749266607,0.0,0.0,0.0,velocity
9.757273197174072,4.062696840461255,1.9604044470233164,1.906058624484135,-1.3323005284508045,-0.011842444370719244,0.2737180366206377,3.4112701284749445,1.9867524403973182,2.0283522911288836,-1.1157084040126946,-0.20039437050429332,0.3721744470837684,-0.5590611935581692,-0.9413687439088857,0.5147158987220751,0.0,0.0,0.0,0.6633300224967577,0.3035747716437895,0.0,0.0,0.0,velocity
9.80700421333313,3.9961829120023347,1.9566461643223012,1.9135310421603822,-1.3813855227351244,-0.013195132609875657,0.18130879456440332,3.3557991376686847,1.9759897862353188,2.0473128079663,-1.1027107749192602,-0.2303381463015945,0.38577390665887323,-0.5506309534505465,-0.9378682740306326,1.9776390341897503,0.0,0.0,0.0,0.6544945492520731,0.4081870717320205,0.0,0.0,0.0,velocity
9.858099937438965,3.93209599374643,1.953734749593332,1.9223861139586225,-1.3356683302977634,0.0040610952041215,0.1819613097326474,3.30104082145779,1.963696669543438,2.0668828102547163,-1.087207134817325,-0.2615990824325324,0.3965614794539006,-1.5022589168239706,-1.2711099804806718,1.0578376715607358,0.0,0.0,0.0,0.6474636403396122,0.4223286972085817,0.0,0.0,0.0,velocity
9.90691065788269,3.868129509955494,1.9508564414593936,1.9338755318696157,-1.338436943354107,0.0076828951743415,0.21367476415018336,3.247119569383473,1.949809352249836,2.0869229449131987,-1.0692349930233125,-0.29409137277170483,0.404588767496201,-0.9316645456832944,-1.2664261964074766,0.6825031468248266,0.0,0.0,0.0,0.6395920209980821,0.4471974457998156,0.0,0.0,0.0,velocity
9.95719027519226,3.8074363509972877,1.947128498024253,1.9494062863042247,-1.2676185519521812,-0.006541848802074498,0.2936369030418614,3.1941577370248266,1.9342685321957918,2.1072967241584886,-1.0488381617717109,-0.3277234991365815,0.4099186302412715,-1.7126772699500596,-1.1832317726780703,0.0454642892312328,0.0,0.0,0.0,0.6334077892186859,0.40564017517942474,0.0,0.0,0.0,velocity
10.007346391677856,3.747732159979909,1.9419261777252694,1.9681046937004552,-1.2532446547594946,-0.030046130614467016,0.39117148059348933,3.1422753363969904,1.9170196120663712,2.127871066003647,-1.026066534372469,-0.3623988949683545,0.4126242934795141,-1.0814625754479978,-1.1686613963073509,-0.34561265636829364,0.0,0.0,0.0,0.6266766278990787,0.4031482128659078,0.0,0.0,0.0,velocity
10.057199239730835,3.687836327845499,1.9350696345209173,1.9879214437771198,-1.2525066278276902,-0.058251103579016104,0.40246701127932044,3.0915897374534502,1.8980129356180555,2.148516790774608,-1.0009758628878682,-0.3980165897726923,0.41278848114547606,-0.8392732680125334,-1.1917984718639494,0.4697838576946918,0.0,0.0,0.0,0.618606547787012,0.4228650423714818,0.0,0.0,0.0,velocity
10.107301473617554,3.630134010945556,1.9266167951799091,2.006804979620727,-1.2048503245161364,-0.09114556295398078,0.4176934978169009,3.04221538071651,1.877203992165333,2.1691090747897506,-0.9736275353288969,-0.43447183432035674,0.4105025700295699,-1.288543493445611,-1.2117471335786703,0.37219502996406184,0.0,0.0,0.0,0.6119089476227575,0.4139910823825891,0.0,0.0,0.0,velocity
10.156865119934082,3.569467512418584,1.9162557393003656,2.0237113183938034,-1.2742868334442061,-0.12813292006123425,0.3645654453446532,2.994263501059961,1.8545535902882673,2.189527862347619,-0.9440883523711058,-0.47165670660771897,0.40586576739227465,0.1465629515043203,-1.2230089363002692,1.1316022378135957,0.0,0.0,0.0,0.6017989166860883,0.4782732957498826,0.0,0.0,0.0,velocity
10.207440853118896,3.5113601065776927,1.9037704440892427,2.0403068821975663,-1.218831180732516,-0.17314251063688568,0.3512259251591242,2.9478418626679623,1.8300280017230361,2.20965823716792,-0.9124303035899493,-0.5094606985771577,0.3989843114808164,-1.087524375795843,-1.1891486200927732,0.7167966002547911,0.0,0.0,0.0,0.5930182463091118,0.457462877747708,0.0,0.0,0.0,velocity
10.257837057113647,3.4534913368278986,1.8887812549440177,2.0580147792355863,-1.2237132625744251,-0.22165193385203635,0.3964367246601823,2.903054505194178,1.8035990763974603,2.2293907544309057,-0.8787303432156294,-0.5477712835973292,0.389970694948332,-0.34345914320655696,-1.185549588489007,-0.003922427815015728,0.0,0.0,0.0,0.582757611734976,0.47477242387047347,0.0,0.0,0.0,velocity
10.307613849639893,3.381178495740908,1.8663654579093534,2.083742188582866,-1.2205387308149738,-0.28208437599329483,0.4308451216155079,2.8600015011451756,1.775244329573515,2.248621734560289,-0.8430701654074089,-0.5864744647033399,0.3789429111755093,-0.27464452341849227,-1.0762159876643371,-0.02084761782361555,0.0,0.0,0.0,0.5541784770331285,0.48767784799425945,0.0,0.0,0.0,velocity
10.35702133178711,3.339676457199902,1.8512578092448069,2.1000537766047165,-1.1853233785346429,-0.31621714204589574,0.4525399418372619,2.8187787245121285,1.744947002058844,2.2672535198947954,-0.8055359790474336,-0.6254553035967846,0.36602372349471274,-0.5397058254722841,-1.3947769002352228,0.0018673582173449055,0.0,0.0,0.0,0.5573079846907473,0.4973447148657824,0.0,0.0,0.0,velocity
10.40796160697937,3.2698904045985886,1.8235654492231925,2.125973624009072,-1.2086476561340886,-0.35897883702337674,0.41741226672245385,2.779477630674838,1.7126960944492666,2.285194695393482,-0.7662182820540302,-0.6645984304056807,0.35133995731658557,0.25938731951082805,-1.3580353511718888,0.5686421112498251,0.0,0.0,0.0,0.5273974328989227,0.541768065668568,0.0,0.0,0.0,velocity
10.458779335021973,3.2171182742336115,1.7992550344724916,2.145013284333227,-1.144444336322528,-0.4147162808677587,0.35993202090848475,2.742185047602094,1.67848637636429,2.3023602745199576,-0.7252116352144913,-0.7037885342042864,0.3350218151591337,-0.5744571063057773,-1.2466895559683069,0.8365285489757052,0.0,0.0,0.0,0.5146889486483105,0.509842469472555,0.0,0.0,0.0,velocity
